address,transaction_count,avg_gas_limit,max_gas_limit,total_excess_gas,additional_cost_eth,splits_required
0x2f0bda0bd927681fdbbd6d9ca362475db2595bdb,3,30000000.0,30000000.0,39668352.0,4.3645080213e-05,2.0
0x3fde77b5e8fd42ac301e07a83810b1d526b50ae5,3,25600000.0,25600000.0,26468352.0,8.05e-06,2.0
0xd20cc55b4a9405ea3761dbd267db1ca6d2b2f7d3,3,23536429.0,25952360.0,20277639.0,1.2752616884e-05,2.0
0x377a26512bedfc49e8bc55583dbd2400786c4eaa,3,20000000.0,20000000.0,9668352.0,7.381048066e-06,2.0
0x4107161d697f1823707a5d4a605e8a26a58d8333,3,20000000.0,20000000.0,9668352.0,7.210912079e-06,2.0
0x6f0e2b2fc1ad0bed8d5c302c13061e738e7fce88,3,20000000.0,20000000.0,9668352.0,7.27523664e-06,2.0
0xac2e257f2b6127b1adc04409c6097028f778034c,3,20000000.0,20000000.0,9668352.0,7.34604367e-06,2.0
0xffd2e8de8344b1847e5e1c17c75bcb47f452de67,3,30000000.0,30000000.0,39668352.0,7.2735148031e-05,2.0
0x6127a09141c13e2bbfbef45e521cd133e607e58d,3,23466666.666666668,25600000.0,20068352.0,3.2159204588e-05,2.0
0x6bb0a536940570cfdb48c5dd2ee4254a116cfe43,3,30000000.0,30000000.0,39668352.0,8.0224458419e-05,2.0
0xc50d7283f2e3a9643fd748b4d703c7314809b704,3,30000000.0,30000000.0,39668352.0,9.071273575e-05,2.0
0x47d56e2d560de25fdc755508d02f92095a94f8a7,3,22891290.33333333,23239507.0,18342223.0,1.2553592961e-05,2.0
0xe423b7b6b7cbfdb47db3994d35c7c373ac54ba4f,3,26076333.333333332,26103000.0,27897352.0,8.61e-06,2.0
0x6cf0059ce1493bc67ff7cfe7fc7ae11e1a5c753d,3,20000000.0,20000000.0,9668352.0,7.394154278e-06,2.0
0xd5cbda6372b555ff984213aa6556be22ebbb50ec,3,20000000.0,20000000.0,9668352.0,7.431218193e-06,2.0
0xf07fa3d4e8b7aa1fdb261129e4c81e404ffbb7d2,3,20000000.0,20000000.0,9668352.0,7.57674554e-06,2.0
0x4b9b2a5339f488e826f49beeb1663100e62d6eb0,3,20000000.0,20000000.0,9668352.0,7.573184199e-06,2.0
0xcc18ba7a0c65c2c31d1bed0fd0fa7a071cda8317,3,20000000.0,20000000.0,9668352.0,7.674778153e-06,2.0
0x8af6ad7e64abbc5b18e9623c7357ffa3caf709bc,3,20000000.0,20000000.0,9668352.0,7.713757233e-06,2.0
0x07355e0f252c0081f09ddc456c3170df651bad65,3,30000000.0,30000000.0,39668352.0,0.000154951336841,2.0
0x51ad884b81a4b65e82245bdb024ade061d206ad2,3,30000000.0,30000000.0,39668352.0,0.000129755251255,2.0
0x41cf53600c3614283bc2842c06141ab8ef044672,3,22117006.0,22117006.0,16019370.0,0.000138307540644,2.0
0x23b67524940b713ffcd6857f3243cea89b18344f,3,20000000.0,20000000.0,9668352.0,7.9864892471e-05,2.0
0x3544304a3f03a27a88b386d5abbef7e7242955fc,3,30000000.0,30000000.0,39668352.0,2.2941358307e-05,2.0
0x2360dfdecd0c649764189a92e8c646c4232abb18,3,24748601.33333333,27048569.0,23914156.0,0.00013169023833,2.0
0x677c7288a45b4e987e43cf6484beb7648c520fd4,3,30000000.0,30000000.0,39668352.0,4.8792144065e-05,2.0
0xd309ee76015282aa66c40a23abaf8ab9aa28b8b7,3,30000000.0,30000000.0,39668352.0,0.000113364002479,2.0
0x398c225307e4773ca03952812898c1f314e0dabd,3,30000000.0,30000000.0,39668352.0,5.2706515232e-05,2.0
0xb93b521e8766e57c3a806b07f483dba2a2d98ac5,3,25346791.333333332,34200000.0,25708726.0,4.6480536648e-05,2.0
0xbd44f5706c69549c38105ec8f36424fd72ff731e,3,30000000.0,30000000.0,39668352.0,4.3876230559e-05,2.0
0xdfe18de4852ab020fc82502dce862b1f4206c587,3,24181355.0,26940570.0,22212417.0,1.5138689636e-05,2.0
0xb1e7b7f4232e4084d9e33bfb5b96ca0756418290,3,30000000.0,30000000.0,39668352.0,0.000127079187648,2.0
0xfda946270a6f452e0a134e22b493f4e7e8bdbc50,3,28173071.33333333,28175642.0,34187566.0,1.5087757272e-05,2.0
0xb769acbeeebfb2c8864a9aaf70b332c51e420354,3,22000000.0,22000000.0,15668352.0,0.000683958828476,2.0
0x99eb308e73f43b10ec4b379953fe6c9e34adcd71,3,30000000.0,30000000.0,39668352.0,5.2757959681e-05,2.0
0xc0a700535e7e634ad55c54930e182d9527532bcc,3,25000000.0,25000000.0,24668352.0,6.4817032434e-05,2.0
0x3822bbbd588fe86964c7751d6c6a6bd010927307,3,28694589.0,28694589.0,35752119.0,2.5765072606e-05,2.0
0xd3259e9b74ebe3d8bb4b9223297a0d654ad01183,3,30000000.0,30000000.0,39668352.0,9.2264362596e-05,2.0
0x1bcab888a219d5471b91367af9bb0392d56a1757,2,25162255.0,26765896.0,16770078.0,0.000162713807991,2.0
0x19b1c9d4c37b42d0288827873f61024569c14c41,2,29834162.0,29834162.0,26113892.0,0.000288284632188,2.0
0x16b99ac54b715eed7b5f505671be1921167f3836,2,21407426.0,21407426.0,9260420.0,0.000321992409879,2.0
0x40703911c1d9570440eccce8690f5ff1deca2101,2,20485074.0,21420495.0,7415716.0,0.000152575683666,2.0
0x62ce30fee341befc23af387a9caf705884ae1a97,2,21634119.5,24659798.0,9713807.0,0.00020471424729,2.0
0x2642127cd8a3a4d6765daa860d0b1a56d03b9547,2,22787498.0,22787498.0,12020564.0,0.0002184,2.0
0x2fede04fbd5658fb1299fb584e4a1d2b4887df89,2,28500000.0,28500000.0,23445568.0,0.0002059551638235,2.0
0x8bddd807a2b61722660351864a3cf355a5503293,2,16963926.0,16963926.0,373420.0,0.000239392845258,2.0
0x999decb7451e5cf07ce2dd8c65b9be4400399999,2,22909747.0,28029494.0,12265062.0,0.000627747754641,2.0
0x189b2cdbcfbce0886f9a449a20f3736c04fb9ace,2,20889585.5,22291867.0,8224739.0,0.000194627127891,2.0
0x577be3ed9a71e1c355f519bbdf5f09ba2018b1cc,2,20276309.5,23566935.0,6998187.0,0.0001795716594315,2.0
0x4e4bb679d78a6cc5dd9555ebeebc6409602f4201,2,21608454.0,21608454.0,9662476.0,0.000144538479519,2.0
0x7fe23b29085dbd51aa43b6000a38afb0f10712cb,2,18014807.0,18014807.0,2475182.0,0.00014290699521,2.0
0xf605601a256bb59ac120f0053b32ad9acd3f88e9,2,28500000.0,28500000.0,23445568.0,0.0002651698547295,2.0
0x864476c5db200e3d13e70b72d75f1d3d0f5947e3,2,27000000.0,27000000.0,20445568.0,0.000203423804598,2.0
0x25ed9fc22c5c07f266b6cf41c29ede417f6c429b,2,23875069.0,23875069.0,14195706.0,0.000368150043513,2.0
0xc562328bd33c79cfcda4294f6149ea011b961add,2,18600432.0,18600432.0,3646432.0,0.000349640777178,2.0
0x9cb6296f6c9b6bb5bf382e8c1ec82b7e373ec693,2,27070462.0,27070462.0,20586492.0,0.000252374297784,2.0
0x0269eaa32c71cac9196bb7a2ffbbeb113c232f38,2,23870565.0,23870565.0,14186698.0,0.000340433792832,2.0
0x29e3680ba8f05dc0a3e7f689dbdd5ead0bfc1470,2,23870961.0,23870961.0,14187490.0,0.000537198504864,2.0
0x37fe0bd130d6bbdf5cde79f4a988cc2e3ed84c8b,2,25627969.5,27000000.0,17701507.0,0.000404371400601,2.0
0x625d7218d4f1ae7b3223d17c1b2abe65b5350aad,2,27396280.0,27396280.0,21238128.0,0.00042,2.0
0xd94a8d3ebdc5a5942115150df1cc4a9898c56430,2,26590490.5,34356903.0,19626549.0,0.0004430989099635,2.0
0x8aa2bea22eb0c0c2f1556b22e4996751ca94f8cb,2,28541264.0,29536561.0,23528096.0,0.00036665777484,2.0
0xa5a35a14785c2e6aee8527c6ae1d6c22a2af813d,2,24000000.0,24000000.0,14445568.0,0.000182442157674,2.0
0xebe5a61beac6849ec68b8e8578de73c31d841164,2,28500000.0,28500000.0,23445568.0,8.4e-05,2.0
0xef3e361c55f9c3308f240138406eaaa9e63b8a4c,2,22136473.0,22136600.0,10718514.0,0.000166805809023,2.0
0x59f0a22ffb8dd6809bc902f256ee804fcee79d66,2,24785949.5,28743669.0,16017467.0,0.0002761483711665,2.0
0xbdf59d84e393cc0728409144512d2cd62c3278f3,2,23675266.5,27000000.0,13796101.0,0.0001080542585325,2.0
0x2a896fc22a55727b57278316cd9a5c2358ebc26b,2,24017937.5,25000000.0,14481443.0,7.99945365765e-05,2.0
0x906e0667539973cd558fac37ab595342329972bf,2,28500000.0,28500000.0,23445568.0,0.000138980700663,2.0
0x381e97251ed4eb3540ff726e1dd8fee3670d8833,2,19368729.0,19368729.0,5183026.0,8.9793925977e-05,2.0
0xf90a8e2e43fb55b1960b6439f9fe481d812a6e02,2,28500000.0,28500000.0,23445568.0,9.03e-05,2.0
0xdec97e1b6fc653f1c70c3caf46ed752a18d7f87d,2,28500000.0,28500000.0,23445568.0,9.700678806e-05,2.0
0xdc10a541118a88eabfe87cda3f52f363112aae1c,2,22831313.0,25017112.0,12108194.0,0.000133428702855,2.0
0x7bb21e649ac3a44eed3acf199db7365c4bb7320e,2,25908000.0,25913000.0,18261568.0,9.4977971214e-05,2.0
0x3ce86c6198bfdbdcfaccd6499d0978d0f9de2107,2,26517335.5,27215253.0,19480239.0,9.07840183845e-05,2.0
0xdd6a0b8c7664e30a5c49130ba7ce654d7e9e23e3,2,18855603.0,19648628.0,4156774.0,0.000130235746452,2.0
0x0a6c9287541dfdaac8291b06a09af564e2c31913,2,18430159.5,19997481.0,3305887.0,0.000167440968324,2.0
0xcecb8bb79875615a42709f5c5ad8ccd34c0d72c8,2,28500000.0,28500000.0,23445568.0,0.000170512595505,2.0
0x246e5bc2774ef16ad770346e8d52e53d90a38313,2,19200000.0,19200000.0,4845568.0,7.35e-05,2.0
0xe880676b5d1b309c04c9f7c272711dd58a065e59,2,30769446.5,33091997.0,27984461.0,3.798518199e-05,2.0
0xa2bf321c61bd655a085d01d2881efea9138ffaa4,2,27000000.0,27000000.0,20445568.0,7.17516735075e-05,2.0
0x00ec718c82b711ca45858b64bb8edcdbe637454d,2,18995790.0,19785857.0,4437148.0,9.31964358465e-05,2.0
0xd007058e9b58e74c33c6bf6fbcd38baab813cbb6,2,27013182.5,27026365.0,20471933.0,0.000105,2.0
0x5ee08027f107e3434c870fbfae7a1d4fc43b7904,2,20970201.5,24272130.0,8385971.0,4.1560606563e-05,2.0
0x56d2ed5d5a87023ce80255655678c7012ce623e5,2,28500000.0,28500000.0,23445568.0,0.0002822223355665,2.0
0xcc3d189871e54b2a4214d5a989439d1cf5060392,2,21304483.0,21304483.0,9054534.0,0.000132672255513,2.0
0xdc8076c21365a93aac0850b67e4ca5fdec5fab9b,2,18033655.5,19184636.0,2512879.0,0.000248505434772,2.0
0xee6e9f0b1d93cdd9275e9313aaf47e0d05016cb6,2,19200000.0,19200000.0,4845568.0,5.418933639e-05,2.0
0xed9d942cb93cece584b3898be216c366d81d9e84,2,25798895.5,25809331.0,18043359.0,0.000145722638943,2.0
0xf28b618c7f470d6baace53b70b676ae0d501c7b2,2,28527816.0,28527830.0,23501200.0,7.37480997435e-05,2.0
0x88843e82eb8797d84e88ff56cfe377041f4a3c28,2,18384792.5,18528836.0,3215153.0,0.000188225274636,2.0
0x0d655d70a207515e6090501725474a84465c1b76,2,19785462.0,19816351.0,6016492.0,6.55428900735e-05,2.0
0xb96b578f9f9b17da509a50d3a07d2ad47ddb5b07,2,24150676.0,25878663.0,14746920.0,5.145e-05,2.0
0x06d344b9ada316c83c30110ca6029d49961ec907,2,17998197.5,19181146.0,2441963.0,7.25885269935e-05,2.0
0x994d202ce5643151b4829434fb75635ba2586019,2,16863556.0,16863556.0,172680.0,0.000108356106201,2.0
0xeef1a494c3da5ee6f32a925c270a4bceef17a9ee,2,16973738.0,16988963.0,393044.0,4.7029501974e-05,2.0
0xc6ba4acbc118ff28ee4ea530c27bb192d409c4cc,2,17287237.0,17295386.0,1020042.0,4.8405e-05,2.0
0x6ce1fec4e0132edf942599f54db9e77f68bf5e4b,2,17830793.0,18263230.0,2107154.0,6.3719710341e-05,2.0
0x58a415f5a61f3056f545b01c4719c2991e53a4d6,2,28513915.0,28527830.0,23473398.0,5.74935313575e-05,2.0
0x5884f2fbc13673f0aeee8c31a4974732c1b8e6eb,2,25600000.0,25600000.0,17645568.0,4.8765458301e-05,2.0
0xeb4b571ff84fe0c9ec8a1044515fb982bb401a0f,2,19372957.0,20247781.0,5191482.0,7.93263713445e-05,2.0
0xc22e5dbe6de18887f8bca667c547b854ca3eaa64,2,20296000.0,20301000.0,7037568.0,3.33501080955e-05,2.0
0x1108691fad7ce639fd465e870936f13161741530,2,30000000.0,30000000.0,26445568.0,0.00021,2.0
0x20d1ba73218a6146a7ee1ad51f9f5442ef049c92,2,24334769.5,24336334.0,15115107.0,5.60228715585e-05,2.0
0x1428dcb4ee10a8d12dda2ef6cf7cb2a0153e35cb,2,19811798.0,20295560.0,6069164.0,0.0001062758820585,2.0
0xa9cf6d070df97fc91e0333daf6ed6479aafc0d32,2,22000000.0,24000000.0,10445568.0,7.28495040315e-05,2.0
0xdba7a8ebd08e73d22c668c58a6be622add7deb13,2,19200000.0,19200000.0,4845568.0,2.91849164775e-05,2.0
0x03a8e8bebc86fdb335e5ce44c89282a4e5e3ee37,2,20065000.0,20065000.0,6575568.0,0.0002213526802515,2.0
0x6776ddf5f9609266ef53f947189a261de6e53a24,2,17103946.0,17103946.0,653460.0,0.000336424583103,2.0
0xcfd725d4f1a3169b8178abe27aeb06867efceba0,2,17765742.0,18630098.0,1977052.0,9.69377209605e-05,2.0
0x4bc8121278056bfcac2bd14d455659224d6ddf48,2,20223284.0,20223284.0,6892136.0,0.000102435263952,2.0
0xbd7a98b272834fe10c97dd10e8b67ceae9f035bc,2,17703561.0,17703561.0,1852690.0,9.6509490966e-05,2.0
0xcce5352d93d14b345cf6abe9288c0f9ddfbc66bf,2,26910643.5,26961165.0,20266855.0,8.20777464675e-05,2.0
0xcdff1ef873c9793acf9dffb11a3dca186ac4dc87,2,25464676.0,25962847.0,17374920.0,0.000336,2.0
0x95bfe5302c0f987601141e0dfefb84225c0a3c35,2,19000000.0,20000000.0,4445568.0,0.000625670584623,2.0
0x33369c1b49cb6c50f3e33e98de87719793999661,2,17058597.0,17058621.0,562762.0,0.0006070052821455,2.0
0x4ff7cf6e3b9e2bde06a179a589b193e0ab7b3a2f,2,26816829.0,26816829.0,20079226.0,0.000285858756603,2.0
0x9bdffcd67030b441fa042459ca35e3a1c189bf97,2,16955233.0,16955233.0,356034.0,0.000208304980296,2.0
0x8349784c1916c5e09d6314c30862ee0e45fa3088,2,16905784.0,16905784.0,257136.0,0.000160826787954,2.0
0x68d365ff1229e19327f14713b8743c1583ba7d79,2,23063730.5,27628653.0,12573029.0,0.0001920082722075,2.0
0x42d43a3796c7eb8d3a95314203234181678b765e,2,28653067.0,28667064.0,23751702.0,0.0001177084218765,2.0
0xeb4ae625b02cac6ca89b37deeb183e587f8f6277,2,24779943.0,24779943.0,16005454.0,8.9877214371e-05,2.0
0x8b8464de7351b2ed77556a673b68decef4989bf2,2,19486688.0,19486688.0,5418944.0,0.000149886214359,2.0
0x599138121c0e29fed8a9ad985b620c054e989233,2,25579569.0,25579569.0,17604706.0,0.000115285647876,2.0
0xa6e2e910515e6cf485462eeb6e454df33c60cb0e,2,27131724.0,27131724.0,20709016.0,0.000128665869045,2.0
0x6f23da95113c30e194abfcd768f7a02cedf4ac07,2,25166077.0,25166077.0,16777722.0,9.6174524103e-05,2.0
0xbd3dcadddcb008e8b504741c12dd949a91ecbc1a,2,20354467.0,22651331.0,7154502.0,0.000258308504034,2.0
0x29b975631280b251c451f793921f04bc3f7b4696,2,29000000.0,29000000.0,24445568.0,7.0622906361e-05,2.0
0xe0339b153bd0d481db80c7fe8d392fbcb6937b81,2,28527830.0,28527830.0,23501228.0,6.5078978643e-05,2.0
0xaaa3bfb53d5d5116faedc5dd457531f8465f78af,2,20907299.5,24308850.0,8260167.0,4.98197708715e-05,2.0
0x08d1def4f565a564eb9509ab79c04c46e4cb6f99,2,27763223.0,29827822.0,21972014.0,0.000104306014659,2.0
0x28844e8bd7b082e61017a45c00a5f5a063cee1a3,2,17409831.0,17409831.0,1265230.0,4.956e-05,2.0
0x52256ef863a713ef349ae6e97a7e8f35785145de,2,20000000.0,20000000.0,6445568.0,0.000326501617449,2.0
0x96a0b350208a36504afd8c1bca8c2bf6b7ef2092,2,29294611.0,29346233.0,25034790.0,5.77143248325e-05,2.0
0x31eb3d99be2c5d3a86219923438c08a9b14a516b,2,30000000.0,30000000.0,26445568.0,0.0001276878909285,2.0
0xbe77b2129023ac2ffb5d393a81b18cad4431a78b,2,28732552.0,28802085.0,23910672.0,0.0002072586245205,2.0
0x21ffd6eb2c39f2c028cfae9015fcbfc51bb8cecd,2,31091480.0,31165951.0,28628528.0,4.26292584795e-05,2.0
0x7706dd94b42f1bb77e52020d7fa135129ccba285,2,31881201.5,31927817.0,30207971.0,3.58732334415e-05,2.0
0x0d96a125e265af06201d22672e3a1b4776cf52e0,2,32821411.5,32844891.0,32088391.0,2.39409026745e-05,2.0
0x344daa9ea0c5589a5fbbd2d8c5adfa1874127ac3,2,34099808.5,34133238.0,34645185.0,0.000169223236686,3.0
0xf242456200d140a0cee6c794cf74d890d8e15c32,2,23560775.5,23581689.0,13567119.0,4.2514449264e-05,2.0
0xe20933cd4f906406f6b0f68a6a287cbaa02fecde,2,23274650.0,26192118.0,12994868.0,3.77922447315e-05,2.0
0x698af733854f71fe6c4dc7e3bd760fb9ab41a38a,2,32381391.0,32385822.0,31208350.0,9.3438728817e-05,2.0
0xa00bcdee203a20d55a89f41e0d6a6afe61fd18a4,2,18596885.0,18596885.0,3639338.0,3.2130739074e-05,2.0
0x80dc55afde7b043fe78b65438df79fe00dd81be4,2,25858000.0,25863000.0,18161568.0,1.98135e-05,2.0
0xda1b82acda8066d3e16d917ee53ad39fb2ef420f,2,24871338.0,24871338.0,16188244.0,2.122812846e-05,2.0
0x47bbfb398c89c11f02559919f73d2c5fdbc03fa6,2,19923874.0,19923874.0,6293316.0,1.8375e-05,2.0
0xbe10ba5523a3b2c94217601fee7e975dcf4727af,2,20000000.0,20000000.0,6445568.0,2.1897876399e-05,2.0
0xf2f0c5a135224ca6ee6def29b4c7741192d3a989,2,20017148.0,20017148.0,6479864.0,1.7451e-05,2.0
0xbfd78e3aff26b536047740962fec6818a4806be3,2,27123709.0,28647418.0,20692986.0,2.23596389625e-05,2.0
0xda23fab21fdbbe10aef6ee941449c8b7d7486fa3,2,29298221.0,32857499.0,25042010.0,1.7325e-05,2.0
0x7a5c0c642ce8977b03282449df37c98f8a64cd95,2,20017148.0,20017148.0,6479864.0,1.7451e-05,2.0
0x00000000c001e13b7b74b7aa01afd9c77f907a7a,2,24665778.0,24665778.0,15777124.0,2.94e-05,2.0
0x43b7395a3c86dba127c38eec59e843d92aee6a59,2,23366719.0,23366719.0,13179006.0,3.173411283e-05,2.0
0xa740c2f6a1e91cfe38253a333d363bc9770b70c9,2,20017148.0,20017148.0,6479864.0,1.7451e-05,2.0
0xe34bc68de2045bd0bd66163f8ce2e3cb7ea86b65,2,20018784.0,20020420.0,6483136.0,1.68231e-05,2.0
0xd6de107942dd2f8be7e0190e9c46eb49ee467db2,2,20017148.0,20017148.0,6479864.0,1.68231e-05,2.0
0xa2759cfac149b5e55268629626b24062dba8dcef,2,25963000.0,25963000.0,18371568.0,4.0164450669e-05,2.0
0xb285f1487e30f56562954bb9336dbe689eb205e2,2,20017148.0,20017148.0,6479864.0,1.68231e-05,2.0
0x14b032b46c32e30824746aad9a1855f1412173b0,2,25968000.0,25973000.0,18381568.0,2.1335605515e-05,2.0
0xb4c8cddc137f46348231c937c4d36b643320af22,2,23774421.0,23774421.0,13994410.0,1.84065e-05,2.0
0xe55bad25f464b455a1b932b4a54308dc64bfb984,2,22057375.0,22073152.0,10560318.0,1.9845e-05,2.0
0x2048f0638f4ee70cbde72014606910f8548b2a87,2,20018784.0,20020420.0,6483136.0,1.713705e-05,2.0
0x98bb45e27d46d18ca77373b9226e39d01537df5a,2,20017148.0,20017148.0,6479864.0,1.8522e-05,2.0
0x819e7d36783a80ff1a29f95113d4d4fb11e92beb,2,29509022.0,33096545.0,25463612.0,1.575e-05,2.0
0x9616e13b5d59ccdd1d47e0308361ca77ea25519a,2,30000000.0,30000000.0,26445568.0,3.9381601455e-05,2.0
0x1ee030f86999b8bb42dbf3cfdaedd82c2f2618ad,2,20017148.0,20017148.0,6479864.0,1.7451e-05,2.0
0xc8f8e2f59dd95ff67c3d39109eca2e2a017d4c8a,2,30080841.0,30080841.0,26607250.0,4.1756331267e-05,2.0
0xecb4815bff2fdfe81665a291a187bcc9159187e3,2,20017148.0,20017148.0,6479864.0,1.7451e-05,2.0
0x6ba0c2e739226ebb4ba3667fdc5604a37b4b73ad,2,29327583.5,32802167.0,25100735.0,1.8292465443e-05,2.0
0x20671eb390832ae89f69fc2b4bd297b52c18f0fc,2,24525549.5,25291090.0,15496667.0,6.50893041435e-05,2.0
0x6b39c36a21e008c2fb1f03b291d21655199a8d12,2,30000000.0,30000000.0,26445568.0,3.92456830605e-05,2.0
0x17060b6eb54d9448ff2001098c2827a35f99da8f,2,25828000.0,25833000.0,18101568.0,1.575e-05,2.0
0xe245e56b58a10213592db97e14b16e1992abbfbe,2,34166520.5,34166536.0,34778609.0,5.8775980809e-05,3.0
0x14c0048adc2083ebd748bb7beb7375fed9dff8d4,2,22800000.0,25600000.0,12045568.0,1.64872817235e-05,2.0
0x8dc8850db11006154990a6d7f0464774681bbd21,2,16804793.0,16804793.0,55154.0,1.89e-05,2.0
0x3df7f4c6a8f854e258211391d46999e426091518,2,25600000.0,25600000.0,17645568.0,1.575e-05,2.0
0x0fc3f0bc769fb677ad3d9bf64c470550629e255e,2,25320859.5,30452181.0,17087287.0,1.6337148534e-05,2.0
0xeb7ba66cc14b75cec4054041e24564f07ff4f7ac,2,25600000.0,25600000.0,17645568.0,1.575e-05,2.0
0x7a23e53666cc4e09ed37e5c5c2189913a9b8d1a7,2,25600000.0,25600000.0,17645568.0,1.575e-05,2.0
0x0e0a5ecb1758c37994558ab600b433bde6686ef3,2,25600000.0,25600000.0,17645568.0,1.575e-05,2.0
0x770479cfed68d8696b20ff829816ac45ca33b605,2,33089863.0,33091997.0,32625294.0,1.8131038485e-05,2.0
0x302a88dc07fe0e53d85c96f362ceada3ec05978e,2,24529779.0,25554186.0,15505126.0,2.6857292952e-05,2.0
0x1dff91e932184fc80a0c65894bb4bf3f3067d001,2,23802418.0,24106057.0,14050404.0,6.98790227205e-05,2.0
0x47a7d15b7452820dd7a565ea9c39d8b6cef51ed7,2,23325305.5,23325330.0,13096179.0,2.98319877975e-05,2.0
0x1351d577c6461b6c0f6d46bfad2ee3656a02ec25,2,25600000.0,25600000.0,17645568.0,1.722e-05,2.0
0x771fede74c5c3a438d0a375b252693cf7b3f988b,2,30000000.0,30000000.0,26445568.0,0.000108800295429,2.0
0x73c533dfacc330a79f7c27524523166f6d9a0cf9,2,21707235.5,21711079.0,9860039.0,3.59005778565e-05,2.0
0xdce41aa025546c00a1e14d451f6347f17871e8c3,2,32851461.0,32864388.0,32148490.0,1.575e-05,2.0
0x0bde59981fdeac219ce9e618d27f193438bff786,2,21860812.5,26870761.0,10167193.0,9.0206068764e-05,2.0
0x91143a01a6111ac86efbcc92fc4f86c01c10ae9f,2,22751269.0,28249016.0,11948106.0,3.23042194335e-05,2.0
0xb55d0317a210bf44749cbc126bb7aef4fef0b5f0,2,19071043.5,19861164.0,4587655.0,2.3907305541e-05,2.0
0xfb58fd90c98fcf81eb6a571a450207b601d5ac19,2,30000000.0,30000000.0,26445568.0,9.76365804015e-05,2.0
0xffca5f9dcad389343aba03c355c199cfa69eaa9b,2,23567421.0,23567421.0,13580410.0,2.4857270361e-05,2.0
0x11bbf2c2432b05f8f8556320b6f6df24a47dfc2c,2,26847332.0,26847332.0,20140232.0,7.2734734821e-05,2.0
0xf10d42e91c018a592d060f51ad1580439d60d62e,2,27123709.0,28647418.0,20692986.0,1.55105597325e-05,2.0
0x89001453cdb05611a7be79178d3d2597b3268918,2,30000000.0,30000000.0,26445568.0,0.0001227765140805,2.0
0x349be9963b502fc7d938602890887baceee17891,2,29081124.0,30000000.0,24607816.0,0.0008034053192025,2.0
0xa23abca1448c24cf504de655fba4940f37328b59,2,24758661.0,24758661.0,15962890.0,2.4544361499e-05,2.0
0x4d7bc0d77c1bcaa0ae9ee1184f21d3c6a34d8f24,2,27123709.0,28647418.0,20692986.0,1.40112063735e-05,2.0
0xea012d5ab5c24a6f33e0fa5b2839320b35e15437,2,23890254.0,24244059.0,14226076.0,2.32746523065e-05,2.0
0xa6b7fb79ab256a0697b80561600468b22670fa9b,2,27123709.0,28647418.0,20692986.0,1.4047163592e-05,2.0
0xe907f67aae820fb88120a6935bb777f92e3de569,2,27123709.0,28647418.0,20692986.0,1.3948376232e-05,2.0
0xf704b677ac8d67a163e57649c863d0ce4b888704,2,26023908.0,26113515.0,18493384.0,2.0115588234e-05,2.0
0x3ee6d4bfd2ae5022b8ba062dc1cd600a663655d8,2,27123709.0,28647418.0,20692986.0,1.48582539525e-05,2.0
0xdcc21ae330572d7280816778668b904e8676d70c,2,27123709.0,28647418.0,20692986.0,1.43201785755e-05,2.0
0x79a3ed91d0c529a1d400efd6ceb07aced4875809,2,27123709.0,28647418.0,20692986.0,1.36086277425e-05,2.0
0x80988378b94713b5110beebb0e7f282df31ffa07,2,27123709.0,28647418.0,20692986.0,1.5698182647e-05,2.0
0x2e0ade2b29b35bd34c15e7c5c80bfac8604bf357,2,20276000.0,20281000.0,6997568.0,1.5669487659e-05,2.0
0xb8aaa75a1a9d602c2dd385ed3ee406f26e13b942,2,25828000.0,25833000.0,18101568.0,1.62036388395e-05,2.0
0x0d6073be1b18bf9938c9bd33d2fe887fbb64c5e8,2,27123709.0,28647418.0,20692986.0,1.5701392245e-05,2.0
0xf5c13cf672dea22915550f9326fa0a81ebf8ec21,2,28350017.0,28465572.0,23145602.0,1.78029107025e-05,2.0
0x37dd348a4f6bdc74eb8edba98faf68db780cd77b,2,27123709.0,28647418.0,20692986.0,1.4312072796e-05,2.0
0xc504f1585bd52fa87373fb560d42a5e178ca7ff4,2,20000000.0,20000000.0,6445568.0,1.87438945785e-05,2.0
0x791626acddbc4ba3128c73da93c0e3e807be1b08,2,32027660.0,32027709.0,30500888.0,7.0719625872e-05,2.0
0xd7e17e010c1863d308344d11d05667b7b271963d,2,32385857.0,32385857.0,31217282.0,5.9625398091e-05,2.0
0x9af21590abcf80cc8e86a018556ac4c4191c867f,2,20596000.0,20601000.0,7637568.0,2.4665475261e-05,2.0
0xc0d1b64803bdd698ef00eb66e97fb74b78c06f5c,2,20020362.0,20020362.0,6486292.0,1.49121e-05,2.0
0x33e3cc51ff17f0aa3029fdfda3e7fb14123d3a44,2,19725000.0,22350000.0,5895568.0,1.3473896079e-05,2.0
0xd0c73962fe19dac11c97021dbac65c093c17a9c3,2,20020362.0,20020362.0,6486292.0,1.49121e-05,2.0
0xceaddf088bb4da5b1951e86b9796a776f0e45424,2,23042000.0,25833000.0,12529568.0,2.77913670195e-05,2.0
0xa21f0ef109487c7df92b97815056ddbf29f47005,2,20020362.0,20020362.0,6486292.0,1.49121e-05,2.0
0x833b1b48fdff31556f7263cec3b54cca5f89407a,2,20020362.0,20020362.0,6486292.0,1.49121e-05,2.0
0xffe874c329cfc322a9ef91fa6a8dccfa29c05c0c,2,21795146.5,25709304.0,10035861.0,1.63709635845e-05,2.0
