to_address,transaction_count,avg_gas_limit,max_gas_limit
0xb300000b72deaeb607a12d5f54773d1c19c7028d,1,34819468.0,34819468.0
0x8c9dc23cbd4fdee6688c5fb6ddfa543f7a5b75f8,1,27524499.0,27524499.0
0x120e3d70b6df098e0bde3ec0c6c82e70b84d70ea,1,34099420.0,34099420.0
0x67bd687573728dfbd8d279bf3413e3fc13c45df7,1,20000000.0,20000000.0
0x26b2ec4e02ebe2f54583af25b647b1d619e67bbf,1,19627299.0,19627299.0
0xd8667e75b513c84a7e44083766cd795a82835f77,1,18611069.0,18611069.0
0x4c381d4fda7afc274f53a6f48e7c2a703dee0191,1,22709802.0,22709802.0
0x6283f77db630d6fe69a454ef6cf626e98b117c9b,1,25053619.0,25053619.0
0x0d64169e82f1a3517e04611952cc027900c6c795,1,23899410.0,23899410.0
0x26140e0d60126f8987d48ac23329fb9a5bd77f98,1,25600000.0,25600000.0
0x5443d3188cdbc680b45fada31881cb3448acc861,1,30000000.0,30000000.0
0x0bfa35b9480208741d13948fa7db97ee307059ad,1,26102986.0,26102986.0
0x650a1f137b94cb10d28e60b3127bc38a020bbbf7,1,26102986.0,26102986.0
0x61a55feda9e48ae0650264228880ff17a9c45afa,1,29732911.0,29732911.0
0x0e220db87b78e5cde664d73e3eb905d7a8f0e4df,1,26094519.0,26094519.0
0xf48451ec0f7bea0d673d5229d2bd6eaeba850fc5,1,19999334.0,19999334.0
0x70270c228c5b4279d1578799926873aa72446ccd,1,16853078.0,16853078.0
0xd0ca2a7ed8aee7972750b085b27350f1cd387f9b,1,32407310.0,32407310.0
0xbaf15734525bf8f8e8eb2a52d87cf097ba258568,1,25600000.0,25600000.0
0x39053d51b77dc0d36036fc1fcc8cb819df8ef37a,1,20000000.0,20000000.0
0x3962f6585946823440d274ad7c719b02b49de51e,1,23830626.0,23830626.0
0x3a773ffaaf44baa79bb09daedc67f261f5964612,1,34000009.0,34000009.0
0x720dc668fbd733889c12966473dc17b0e6a2a0d3,1,33999588.0,33999588.0
0xfa5538d787b3b90ab8188c2f7e916cd70f368849,1,30000000.0,30000000.0
0x8ad954a9763f2cb685f4ace856787a6648e63dfe,1,34132419.0,34132419.0
0xc10a6195724810f48371d2a94e4f6a915e10ac86,1,30000000.0,30000000.0
0x5be6e0e0bbe7711dd118b9dc3c68ccf9bb9754ea,1,17930448.0,17930448.0
0xacf85c087b3bb2a2eb20b769b4c8eda613a006ae,1,18213520.0,18213520.0
0xc6222165ef586c5289aacf1f2fc17c71b3a2446f,1,30000000.0,30000000.0
0xf9e1fb1e2959b72918b0a908e8da88af46833575,1,30000000.0,30000000.0
0x05b56f2751b56e99fad68cf740303fa08dff6839,1,24093106.0,24093106.0
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,1,19861100.0,19861100.0
0x3d17da0ee5d1ae813723b54848e54076dfa56b49,1,25508630.0,25508630.0
0x18a46271172610d27dcee6e14cb253203f7c6129,1,30000000.0,30000000.0
0x0010d0d5db05933fa0d9f7038d365e1541a41888,1,16825298.0,16825298.0
0x9159fc4881bd06d8bb7b887e5e550726cd52e42e,1,18179044.0,18179044.0
0xa54e5d5a4c4011bf4a467b54b0f4505b9ef7d024,1,30000000.0,30000000.0
0xff29a22a63b025f61ce778d2f3e027065958edae,1,27964408.0,27964408.0
0x6e8cc2bd8b19abb4c72b103ab87078a1acca194d,1,30000000.0,30000000.0
0xef650d5dbe75f39e2ec18a4381f75c8a4d4e19c8,1,19413065.0,19413065.0
0xfc99f58a8974a4bc36e60e2d490bb8d72899ee9f,1,23446300.0,23446300.0
0xd6ef30c15357d8a32577f41cf6c50c0e5c78ff63,1,20024400.0,20024400.0
0x9ac4ee539403e3f101b9ae3620926f2ded0d0b99,1,32400000.0,32400000.0
0x4e39453ae49dd36a11d4d894f310b5f3a6b5a011,1,24093178.0,24093178.0
0x9757ef2bf7b050bd9b26ce467d3cca5982dc64c3,1,30000000.0,30000000.0
0xe1b3f07a9032f0d3dedf3e96c395a4da74130f6e,1,19624153.0,19624153.0
0xc81fe08291720a245cfcda7a7405335e4310861b,1,20000000.0,20000000.0
0x6589f9b9c69574f52574b5af3bb9fb852e388ca9,1,22501866.0,22501866.0
0xf9d64d54d32ee2bdceaabfa60c4c438e224427d0,1,35964845.0,35964845.0
0x7814209ed1fa17623821fddfd9dbb70313886628,1,17678710.0,17678710.0
0x000001f05deaa3172eaff1c1df4a277ab8ed0000,1,26863557.0,26863557.0
0xe1adee8aecd8195371f5f9ca000750d2b081c3ee,1,30000000.0,30000000.0
0x17de592b740a9986862c567cad769472d1c21c07,1,30000000.0,30000000.0
0x200116c55b4a97f59da94ca8dd6e91337ebe0420,1,19125390.0,19125390.0
0x62471ae10b1e4c0b70c46b6773d471a5783e4d73,1,30000000.0,30000000.0
0xdacaec5ae74bb011c61dc71dc016783bae481865,1,30000000.0,30000000.0
0xee2e825f9d3a5d91f84831c5af9e4a61ade01d32,1,30000000.0,30000000.0
0x75bdb3a6569855057c4e59d8383a458d86a9d186,1,30000000.0,30000000.0
0xef512ea08712f00b6f3a6f54910901440b0d5bca,1,30000000.0,30000000.0
0x6823fa2705875aeb81262f9f96c3716617504ae9,1,30000000.0,30000000.0
0x32d8499b96dacb8dd59ddf252ebfdf28011ef408,1,30000000.0,30000000.0
0x48da71e5ab33550e0903c2cf8f35a470c81dd7a6,1,30000000.0,30000000.0
0x9b3039f8a46a4c14af6f9a2032c84fa7d814ce9b,1,20435883.0,20435883.0
0x50b5068466fe5742335b98d841830b18cdbdd83e,1,30000000.0,30000000.0
0x21a52996c1bf810ebf1dce023c00c6b412e0aeaf,1,30000000.0,30000000.0
0xb32686f95307ff8c5dfc175cb27c6ffc2ffd5862,1,30000000.0,30000000.0
0xe7cc8c07d869b175de0bbf7aa469263ea494fdcf,1,30000000.0,30000000.0
0xf02f99aa5019d695aaa2189958661252f80e0af0,1,30000000.0,30000000.0
0x33e43bed7ce6e530ea8b488fe0fc6c7cf349c89e,1,30000000.0,30000000.0
0x1fc54a5a85a95084e16d1dbd80fa09ea65cc761e,1,30000000.0,30000000.0
0x2a5dd576d6c09ae596721db46d97b3ac16b42d74,1,30000000.0,30000000.0
0xb8c4e9e2c4c2b51db103cd9d7bb19f866787d0e8,1,30000000.0,30000000.0
0x46652e251ef685334fb04d9b2664d2fc80de9257,1,30000000.0,30000000.0
0x84abb93fc8a8c3c731c2e799d201d71c8ad1a3ba,1,30000000.0,30000000.0
0x4073d61c50aba633a7cb91c4e9f644c600c634ff,1,30000000.0,30000000.0
0x796d515eb0c62d9b369a134c79c5e4f5c88b7fe7,1,30000000.0,30000000.0
0x4aa89b72f9b1a7831498308f8584d8a2ee16201a,1,30000000.0,30000000.0
0xde045788dc457daada1835ca5cd49f9f30114b34,1,30000000.0,30000000.0
0x6505e5574b65a4096d8c2288c9b0a93d576fe5ee,1,30000000.0,30000000.0
0x01cf52811deb802866f36a70c52a34ce7c51718e,1,32336691.0,32336691.0
0xa25027071f2b0f59d16aa47f943a3f6bfed72f1b,1,30000000.0,30000000.0
0x913f93329d911dfa82908edc9ee6ec8723af2fc4,1,30000000.0,30000000.0
0x9220495564467d8b6871088030bb9fb0d1226363,1,30000000.0,30000000.0
0xd18bd6bcd86272f985272d75463fff9b3f25d62e,1,30000000.0,30000000.0
0xb191c34d5d85897fef85ec67f9552f3891a53d66,1,30000000.0,30000000.0
0x88f893120ad984ed1e69471b138911e4060eec1c,1,30000000.0,30000000.0
0x7a583204787cf8bde02e8396879a8541f1a287fc,1,30000000.0,30000000.0
0x016036f6a357a4886f90c13e5ea0b370e404c630,1,30000000.0,30000000.0
0xd7955881106a9a10df2686ac80e15a5eaeb2f56d,1,30000000.0,30000000.0
0x138507894b724ceefc7a32361dab56c128568969,1,30000000.0,30000000.0
0xbd84e8a87fd9f85ce626fb6bb40766502f2ad6a9,1,30000000.0,30000000.0
0x4ec0bc2c1c33ea1d032462997824560f02352202,1,30000000.0,30000000.0
0xe2006ee2018a776316c79fc556ad30610d5b6d05,1,30000000.0,30000000.0
0x0528725f20adb760d4a3bf854f354f787d153e24,1,30000000.0,30000000.0
0x5c7be2d3f2cb86021ee7014ecfe6647ef73b4534,1,30000000.0,30000000.0
0x308b2747e42ea093a4cb16cad02f65ba4482bd85,1,30000000.0,30000000.0
0xe1e65e883c4d53ac7f7cac12338ca925f2f89e61,1,30000000.0,30000000.0
0x96ceba607041971c370368e424852ccc2db5d014,1,30000000.0,30000000.0
0x400e911ff1225821f93d8aaa77996ec523f64987,1,30000000.0,30000000.0
0x4c50e1c3b51bc2f28a168891904c38eb2b4a1f3c,1,30000000.0,30000000.0
0xcbd52eab8369adc67fbd863300f17de34d32f93c,1,30000000.0,30000000.0
0x539dd4da0054a1fc81492104a11537be6cd5a3b2,1,30000000.0,30000000.0
0xb841d52a873c7055223b9c100cfccae4260a4a01,1,30000000.0,30000000.0
0xf33cc589739a4d3f33388cffabe3196339482e03,1,30000000.0,30000000.0
0x11ed535e024e25d68a9f7acf1e2cf5ab8e04bfb0,1,30000000.0,30000000.0
0x9f5b517a46389a9c3a593c27e798f17bfb28dd00,1,30000000.0,30000000.0
0x55e1ad547f3521daa63600fb68cbf1017135f870,1,30000000.0,30000000.0
0x3a6a98fa5e2e1d47d4921ed796e914885bfe8c70,1,30000000.0,30000000.0
0x5537db12681e44ec533859f98fdbcb38bf0bc669,1,30000000.0,30000000.0
0xf4f6f4ec56682e434e2b186024acffda9da79c11,1,30000000.0,30000000.0
0xf3ba03ea46479858daf40ae8731d3ed5c8e1f73c,1,30000000.0,30000000.0
0x1dc2c6d63ed9c37635b7a816b70bf642a32c0e81,1,30000000.0,30000000.0
0x653950eec35c0064c9e0da17e0c4f00a7afdbab0,1,30000000.0,30000000.0
0x8f6b1f9ac55f1e9feee4e326a9fef31742e6a557,1,30000000.0,30000000.0
0x4bf1e393475c641bac5cdf470c0915b4841ec7dc,1,28500000.0,28500000.0
0xabccdff5917721bc07f1d3223ddbe46c1d535af9,1,28444339.0,28444339.0
0x7e9677c1f9a93bf2b2bb0b59c25309c42b6e808b,1,25297282.0,25297282.0
0x000000000000305b8621e2475aee38ab5721d525,1,22786980.0,22786980.0
0x9f6c601455c8700be5f6d5ae641f47f10cdae40d,1,22575403.0,22575403.0
0xcefb84da706908effd6079d0cd126dbeb22c080f,1,17639010.0,17639010.0
0xbca4e26ebe28f2af86d6fd2345cb02ea3fecaabe,1,28500000.0,28500000.0
0xa751a831fa815d33bacc1e26ca036dfcc59e4f2d,1,25600000.0,25600000.0
0xab3edb795006284fc83e2ce008f67713d304d188,1,18000000.0,18000000.0
0x169332ae7d143e4b5c6baedb2fef77bfbddb4011,1,17516400.0,17516400.0
0x324c5dc1fc42c7a4d43d92df1eba58a54d13bf2d,1,21396568.0,21396568.0
0x7881341df4d01b2d6f686c3558d152cd4c71f060,1,19282347.0,19282347.0
0x6ec1de7ca9aafab9c1d40dd33fc68d4793e95710,1,30000000.0,30000000.0
0x9709db9ad7aaecc1bcd79ce94bdc4414fcade8a3,1,30000000.0,30000000.0
0x456790012a3bc73d8a27b0d91762b6c2945eb88f,1,22529376.0,22529376.0
0xc5f4b86b5877547077af3585468d7800f1b80934,1,18000000.0,18000000.0
0xd56635c0e91d31f88b89f195d3993a9e34516e59,1,18615346.0,18615346.0
0x7de049cbd0e161c7033fe26ed6807b8aad696087,1,25893000.0,25893000.0
0xf111118d62b23be6efd6505ff308db768f7086dc,1,17312607.0,17312607.0
0x79b0e90201a84206a4e263e84817e5f75424d0b9,1,20000000.0,20000000.0
0xedf822c90d62ac0557f8c4925725a2d6d6f17769,1,34133206.0,34133206.0
0x0335ffa9af5ce05590d6c9a75b645470e07744a9,1,30000000.0,30000000.0
0x18b59a4d99f7bd96d1ef7a3e597f259ad9563e2d,1,30000000.0,30000000.0
0xf989a99e12c45fb7bf9c38eb6bf4b3a278438cd4,1,18161395.0,18161395.0
0x9a866937b19e6d9d6ab5ff94e486ffedb568a010,1,30000000.0,30000000.0
0x54fec6309b53a31e65593f196b4c58f7a704a361,1,19180089.0,19180089.0
0x9b085fb67f502f623a64813d22072f846e53de9f,1,19525623.0,19525623.0
0x6eb64894cfb6a7d00749781ad01975584822dd5f,1,18611642.0,18611642.0
0x4f94044644c1b4320e52c9905a5ca354039d87e9,1,30000000.0,30000000.0
0x08138937f5afe004543a286e1c955cc2984fca37,1,19366209.0,19366209.0
0x1fe04bc15cf2c5a2d41a0b3a96725596676eba1e,1,19518471.0,19518471.0
0x04716db62c085d9e08050fcf6f7d775a03d07720,1,34133141.0,34133141.0
0x6f3e6272a167e8accb32072d08e0957f9c79223d,1,19106744.0,19106744.0
0xa4ce01bd7dd91da968a7c4a8d04282a3f5ea06bb,1,30000000.0,30000000.0
0x41cd4ad2d58f251ace2e43038136c2b8d8f1474e,1,25128714.0,25128714.0
0x03646f7c378533c817cda28e1713da76603afaa3,1,25600000.0,25600000.0
0x126c2cedb79d0a4d90d6907c8f0f8e06793eee0b,1,30000000.0,30000000.0
0x4a21bd6c9c68d7e1c88991aaf4a328369b252401,1,20000000.0,20000000.0
0xda9be54f8c0e1ffcc21c07d7f3c138c0d632866c,1,30000000.0,30000000.0
0x14a8d80559d65930f044f9bb5492637b65597219,1,30000000.0,30000000.0
0x2a0851a1eaf13b4816fd11b11b2e0060611932f4,1,18530652.0,18530652.0
0xb0e852252ba3b153199d2973803d95064c86ddd6,1,30000000.0,30000000.0
0x0653390fed8040e3be6243916b251de2ae2b084f,1,30000000.0,30000000.0
0x6724fd816dc6db25d2b2d500bf99d400fe8caaaa,1,30000000.0,30000000.0
0x9067e85f081d6815afd592b21369126a5065d190,1,30000000.0,30000000.0
0xfb25db7bb312ffbe040ff73b4c5098578251bbe4,1,30000000.0,30000000.0
0x0dfc1bc020e2d6a7cf234894e79686a88fbe2b2a,1,22600082.0,22600082.0
0x6352a56caadc4f1e25cd6c75970fa768a3304e64,1,24419213.0,24419213.0
0x683a4f9915d6216f73d6df50151725036bd26c02,1,21065690.0,21065690.0
0xb8fd82169a574eb97251bf43e443310d33ff056c,1,20587659.0,20587659.0
0x508b27902c6c14972a10a4e413b9cfa449e9cedb,1,34200000.0,34200000.0
0x0ad3e36492b24015f202fb3d2bbfe607c7c58ae9,1,20000000.0,20000000.0
0x0fc99d9f3dc4bebb430410d2c5a8ea594e412db4,1,20000000.0,20000000.0
0xbf2e102fb382d6ec52823c8f81a45e9caa951320,1,20000000.0,20000000.0
0xeac2ce955cea8f510fbf81f14ee6935de2a399ed,1,30000000.0,30000000.0
0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,26000000.0,26000000.0
0x607c31ac65541f504d875e0fac9812f009770445,1,30000000.0,30000000.0
0x2b777a05b711505eabd1de97703e7de9268547fd,1,18458265.0,18458265.0
0x59e9082e068ddb27fc5ef1690f9a9f22b32e573f,1,28444366.0,28444366.0
0x89c878d8f5cf3ab99825d674cf92176fb19f345c,1,23574519.0,23574519.0
0x72a19342e8f1838460ebfccef09f6585e32db86e,1,34200000.0,34200000.0
0xea55fffae1937e47eba2d854ab7bd29a9cc29170,1,26048285.0,26048285.0
0x92fd73e116ca51ddba28b016d8992ef62c15ac95,1,35690953.0,35690953.0
0x34d0f1cb08d47dc1333657a0a84df2462e806656,1,17234359.0,17234359.0
0xa397a8c2086c554b531c02e29f3291c9704b00c7,1,30000000.0,30000000.0
0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,1,23075355.0,23075355.0
0x74f70713b0515e9f520d6c764352e45e227839b7,1,22600000.0,22600000.0
0xc51a59d7b06a530d4f667d00fc717fd24157c37b,1,30000000.0,30000000.0
0x0de0f0a9f7f1a56dafd025d0f31c31c6cb190346,1,17646945.0,17646945.0
0xf790a5f59678dd733fb3de93493a91f472ca1365,1,20000000.0,20000000.0
0x0000aeb716a0df7a9a1aad119b772644bc089da8,1,17385991.0,17385991.0
0xf39e306d0c08527b7e853431eb834b89ed44bd9e,1,20023633.0,20023633.0
0x2835aac9255a695725cc585c7fb8c3ec7915b25f,1,18483188.0,18483188.0
0xdabad81af85554e9ae636395611c58f7ec1aaec5,1,17653334.0,17653334.0
0x47ea4fe13d1bca3bea048c43fbd563ebfa5a5700,1,30000000.0,30000000.0
0x0600312409c4e2d39e4690549db2ba0bb5e86739,1,19500000.0,19500000.0
0xbcb4e4bcc41ab1494a3eb3456ed4edb8da5d46e4,1,20687415.0,20687415.0
0x9732f64a02ffcfc2c388b291abcc60c6acd273ba,1,20250000.0,20250000.0
0xbf4ed7b27f1d666546e30d74d50d173d20bca754,1,30000000.0,30000000.0
0x87870bca3f3fd6335c3f4ce8392d69350b4fa4e2,1,25884070.0,25884070.0
0xcaf5b1debd96bc8426463bb2334ccea106152564,1,21440577.0,21440577.0
0xdadef1ffbfeaab4f68a9fd181395f68b4e4e7ae0,1,18599939.0,18599939.0
0x4025ee6512dbbda97049bcf5aa5d38c54af6be8a,1,27320889.0,27320889.0
0xd5dfb453e480cb47ba3971c496a9a20f1cf1e669,1,22325929.0,22325929.0
0xc3d688b66703497daa19211eedff47f25384cdc3,1,21000000.0,21000000.0
0x9db8e3de4f16fa256d64cfc9dc06baa554dfa4c9,1,21970351.0,21970351.0
0xe81cfa76a9579686de04749c6c0d404e3b4a60b8,1,20092734.0,20092734.0
0x1ce916a10a92d6dead2d9814e7b052dd1a576707,1,21000000.0,21000000.0
0x580731911b8d5df910b7ed9b776f1b2e70de6752,1,19810771.0,19810771.0
0x13b69707b5f9a12fd4f88ee3027f5da0d7cd150d,1,26000000.0,26000000.0
0x991fc77111aba5657ffb24015566f6d114052d86,1,34923191.0,34923191.0
0xbd216513d74c8cf14cf4747e6aaa6420ff64ee9e,1,19508815.0,19508815.0
0x7baab9befa856d63637095b1c1c1176c105b85c9,1,32273628.0,32273628.0
0xc05ec5235ce6050375adce1f86bbec949c3c366f,1,19600000.0,19600000.0
0x2e4f501ae2ce00bec58320e21f8e8bffefbb4f80,1,20000000.0,20000000.0
0x73d7439ca441da0bed1020a1f1c88bd572f3d57c,1,29600000.0,29600000.0
0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,1,22489622.0,22489622.0
0xf0e2c83bd68ae79900ab9892ac77c9311b278117,1,17192068.0,17192068.0
0x74b053c36d31eb901e5f46a5d5d9a350db5bc09c,1,19635696.0,19635696.0
0x7bc1d6aa77a5fe6ac448c4accaf2aa84a74e4a2f,1,24156305.0,24156305.0
0x845a1664c2b55fe815d3fb091e4a61d98ec8a03a,1,22167071.0,22167071.0
0xcb09f04895d4e04bca7e622e3e87eeb25bb193b0,1,25000000.0,25000000.0
0x1a8deb6deb554cf80d8202c169d31538d449c99b,1,19810771.0,19810771.0
0x57e9e78a627baa30b71793885b952a9006298af6,1,23405863.0,23405863.0
0x09b9189d5e5925e3cad2214cda7fd972870ef55f,1,28500000.0,28500000.0
0x5d872d33b7ccd0ea1f413e6e82be5e05ced2d345,1,26043000.0,26043000.0
0xec177d69971eeeb3654a347acbfff4435ed42e41,1,17320766.0,17320766.0
0x0b159aacd4a93977a34928c417fca3a2f3a40d1b,1,34133107.0,34133107.0
0x173272739bd7aa6e4e214714048a9fe699453059,1,28800000.0,28800000.0
0xebe1f80dee71b1d8e2953fc22b49972291633939,1,20750828.0,20750828.0
0xf395767ae0e947504651a33ac2899520c551955d,1,34199967.0,34199967.0
0x338aca47e590ca3be8505df10236d943e9beac7d,1,34249435.0,34249435.0
0x98b3c9f6adf69414cbc0ce4ca2ffde70583973ec,1,20489978.0,20489978.0
0x9855054731540a48b28990b63dcf4f33d8ae46a1,1,20000000.0,20000000.0
0xff8abcb6d37848185e3869cc936aec752ae33b94,1,33206891.0,33206891.0
0x9ba6e03d8b90de867373db8cf1a58d2f7f006b3a,1,20000000.0,20000000.0
0x7bb41c3008b3f03fe483b28b8db90e19cf07595c,1,20000000.0,20000000.0
0xdd734b06153b8037a4cdee6c27f598e258bafab0,1,35320813.0,35320813.0
0x75be5c168e0a86cb76abf64bd0753eed2505bca8,1,32200315.0,32200315.0
0x8e5de7118a596e99b0563d3022039c11927f4827,1,17608337.0,17608337.0
0xad60d43a33ca26e40eacc5bbc60f1c7136ffb89b,1,22600000.0,22600000.0
0x461bc2ac3f80801bc11b0f20d63b73fef60c8076,1,22266447.0,22266447.0
0x07e6f2239d6fbe2ce00747fcfb8344ebbf973bcc,1,22587683.0,22587683.0
0xe2299d63997db5ca13789a74b0583d09becc8ce9,1,22587703.0,22587703.0
0x289d600447a74b952ad16f0bd53b8eaaac2d2d71,1,20164557.0,20164557.0
0xac88a57943b5bba1ecd931f8494cad0b7f717590,1,17622095.0,17622095.0
0xcccccccc42b7da9fdec1761698fb55fdd41cdf55,1,22179852.0,22179852.0
0x00000042c738fd6ec174e37800874bb6771e06ce,1,30000000.0,30000000.0
0x786e4bf2d5803af5a696af1a116eeca68acd3699,1,17113011.0,17113011.0
0x741d6bf0997a313720b5884f749685f7e9a994d6,1,28500000.0,28500000.0
0x7b3c54e17d618cc94dadfe7671c1e2f50c4ecc33,1,18152543.0,18152543.0
0x12bafb6358ca4e9457750144b82edfe2365a3e45,1,27310442.0,27310442.0
0x202fc4bb5c7d11c78d5f9bfcbb9e0f51138e3e9e,1,33522476.0,33522476.0
0x1932e815254c53b3ecd81cecf252a5ac7f0e8bea,1,17374653.0,17374653.0
0xb1fe7c58519e6ae94fe15ea6a8830751230454a4,1,28600790.0,28600790.0
0x323a76393544d5ecca80cd6ef2a560c6a395b7e3,1,20575400.0,20575400.0
0x8161e4b1fbd3bb58559759a0f87db13f5e425883,1,27968369.0,27968369.0
0x880851a20750faebd1fe460f8c10878fef5c514a,1,18411823.0,18411823.0
0x1cda7f15e43a23603f3b8f6a83fce85518777440,1,17315883.0,17315883.0
0x9c7d4fb43919def524c1a9d92fe836169eaf0615,1,34199933.0,34199933.0
0x6fc39491f973ae1fa873f71e2866d6f3f7cca0e0,1,23092747.0,23092747.0
0x07d37c81a968a3c66935d34159672a969475c5f6,1,18600000.0,18600000.0
0x3058396087da0ac2998a344ee9e55e0f71a7af25,1,24835166.0,24835166.0
0xf6228c82fc2404d90827d9d7a1340106a3407b06,1,28575403.0,28575403.0
0xd501aacb7933c01f55be1b740417e5cce909d789,1,27025342.0,27025342.0
0xec4619b54dadaef8cbbe11c20f3ad3d6c7582e5a,1,34200000.0,34200000.0
0x93d176dd54ff38b08f33b4fc62573ec80f1da185,1,19000000.0,19000000.0
0xdfc21c8b8346aa12096401baf456f19c17127e5d,1,32400000.0,32400000.0
0x156acd2bc5fc336d59baae602a2bd9b5e20d6672,1,23780914.0,23780914.0
0xa4ec124e09d6d1a092c6bd16afac9cd83f73e3c3,1,24157182.0,24157182.0
0x8059a877bfed052622366e4cf7107d418aa97a34,1,26396240.0,26396240.0
0x71a028d3c8a9eb68486af850f602a7b8e46e04e3,1,25797058.0,25797058.0
0x114e849a5a823dabcc9e61416766b2f3d3e9f967,1,22441867.0,22441867.0
0x86862445f58f50382c421a7bcecbcd971cc25367,1,18204108.0,18204108.0
0xd83b6493ecebc29a6da555935d1b8572a14fc989,1,18576780.0,18576780.0
0xd4bc53434c5e12cb41381a556c3c47e1a86e80e3,1,30000000.0,30000000.0
0x69e837c1430da188b06132f5ed65b545635dbf0d,1,19429624.0,19429624.0
0x80bc17231904fc26d6bef9d67d33d57d2e5542f8,1,18348903.0,18348903.0
0x62ca7d9d709991e0feca4252f3105ae28cdd8d0e,1,17625225.0,17625225.0
0x323323bf35bd5c58a92a5a892da12e31dbd72ad8,1,21678372.0,21678372.0
0xdc977f87a23d74ad53714994137bac546e0f869e,1,20401000.0,20401000.0
0x9ef31ce8cca614e7aff3c1b883740e8d2728fe91,1,32200621.0,32200621.0
0x00009fc9e04ae4f40412c892252584d463800000,1,32647110.0,32647110.0
0x7cfc79051ba6d09916a6b881cf4894cae83bcc4c,1,18208554.0,18208554.0
0x475f433407205557e8a7aee7be53155eb9681c92,1,27784183.0,27784183.0
0xfdb7ef80bd6ab675cd52811bfb9329fbd9b92aba,1,25706366.0,25706366.0
0xcd02b851bcc0aae7312ffb52370292bf596dfc04,1,31000000.0,31000000.0
0xddc61d6c2845614c30c4ab0bcd260082226106f0,1,31000000.0,31000000.0
0x9259fbea63c758fefa688c872576b79f698d571b,1,31000000.0,31000000.0
0xcb46278c55a297deaad8e3168adb0770e7a7f279,1,31000000.0,31000000.0
0xb38f07845a2a74be81f7278efc40b7a45c4f1ed8,1,21355971.0,21355971.0
0x0ab81f382fa01caa886c4c4dfe4a507e1cab9559,1,17875580.0,17875580.0
0x16cf768b9b82270ed438467f3ab8d76e395aa57d,1,21081344.0,21081344.0
0xd19860cb01cc2a37844a48f882cc2efb9db39a3f,1,30000000.0,30000000.0
0xf6b513b779289f960ed55e08303de5865ca7c633,1,17056857.0,17056857.0
0xa4c38196c966dc595aff2d0a76198f9cffb200be,1,17356603.0,17356603.0
0x771263e3bc6acda5ae388a3f8a0c2dd7a17275fc,1,30234153.0,30234153.0
0xe9c3c6046ba6c78500d1ba6565a44ba2d0669185,1,30000000.0,30000000.0
0x58e5d3f97f73afd2051186e03bfcddf8485afee4,1,20000000.0,20000000.0
0xd9b6a91a9225984dfc63894793b226662a1893bb,1,28569846.0,28569846.0
0x5895d114a4992f4ce71d61293f7d4fde93fcd695,1,32000000.0,32000000.0
0xeb3107117fead7de89cd14d463d340a2e6917769,1,24972743.0,24972743.0
0xf6e9a82dafe8aa143c7ef55837f36e3791dfd2f8,1,31000000.0,31000000.0
0x1fa7cb4925086128f3bb9e26761c9c75dbac3cd1,1,20000000.0,20000000.0
0x507888e987257a8dde6f8afa46375cefe2cbf504,1,17624630.0,17624630.0
0xeac105b4bf50fb9d90a47a5d8730d29c814f7e44,1,20000000.0,20000000.0
0x922824a5b3b3d5f4485ff52f4ab7cba5ea491874,1,16962853.0,16962853.0
0x4444aaaacdba5580282365e25b16309bd770ce4a,1,17525304.0,17525304.0
0x8da7fab209e9f3676a1755168219f10e84c439e9,1,21223379.0,21223379.0
0x00000e98f2c7ed2496ae45f06e1c42558bc00000,1,32653613.0,32653613.0
0x915a1b78964fb8f76dde2d3b95d7d4b0120fb4e1,1,31000000.0,31000000.0
0x4154a207a74c36c82d0c9695da41f44fa2af0b13,1,20530100.0,20530100.0
0x50dc9afcba000db739b4b5e1216dbf85bba64568,1,28313600.0,28313600.0
0x0fb2be55b262f51fee36add32403c89a286076f5,1,31000000.0,31000000.0
0x7192f01432871d1f9654b207d13a32a68d2bbec9,1,24308850.0,24308850.0
0x4d5db07eee4d4308f21b8b24b7d22e1c404c5e42,1,31000000.0,31000000.0
0x65ac5c8fc904ebc00140fdd59f9f63183cccc107,1,25000000.0,25000000.0
0x00000ec1b0b023dc49982fb42cf3984cab400000,1,35752071.0,35752071.0
0xaaaaaaae92cc1ceef79a038017889fdd26d23d4d,1,34200000.0,34200000.0
0x97e3d731961a6e919ca061ad7d80629250229c39,1,31000000.0,31000000.0
0xc73278c38b658e00ac81b74e8de30496370cc874,1,31000000.0,31000000.0
0x73adf157205f515fb66ce3399739861a6d2ef7bd,1,31000000.0,31000000.0
0x13966965a00d7079fa2f37178256d73808717cb7,1,31000000.0,31000000.0
0x86f5a13c95ecf7263634b6e14e483d05d7d4aa0b,1,25967757.0,25967757.0
0x0c67de5cc829703e6c4da8c3953f0f13c9e19a62,1,35929691.0,35929691.0
0x65c0c506b2c6a23fce122a02ffb53c56a68ad09e,1,30000000.0,30000000.0
0xd53b14537bce29fb220b42d19bf6f8d57cb19eb6,1,32400000.0,32400000.0
0x999b078a8d153eda8a18702a55bd10b26b72f0d0,1,31000000.0,31000000.0
0x8f44953d938c08c0e26d6eadde482a8e02e8b752,1,31000000.0,31000000.0
